AvgTemp,mon,YEAR,DISTRICT,STATE,PotentialEvapTran,Precipitation,SPI,VapourPres,WetDayFreq,CLASS
21.362,Dec,1993,ANATAPUR,ANDHRA PRADESH,5.37,3.031,1.02,16.348,0.982,0
22.39,Jan,1994,ANATAPUR,ANDHRA PRADESH,6,0,1.38,15.098,0,0
24.582,Feb,1994,ANATAPUR,ANDHRA PRADESH,6.84,0,1.17,15.041,0,0
27.957,Mar,1994,ANATAPUR,ANDHRA PRADESH,7.67,0.097,1.46,15.78,0.097,0
30.111,Apr,1994,ANATAPUR,ANDHRA PRADESH,7.96,20.776,-0.45,19.999,2.058,0
28.911,May,1994,ANATAPUR,ANDHRA PRADESH,7.79,153.421,1,20.891,5.849,0
26.107,Jun,1994,ANATAPUR,ANDHRA PRADESH,6.33,44.787,0.76,22.79,2.678,0
25.336,Jul,1994,ANATAPUR,ANDHRA PRADESH,5.44,58.634,0.42,22.56,6.58,0
25.158,Aug,1994,ANATAPUR,ANDHRA PRADESH,5.49,36.409,-0.26,22.499,5.317,0
24.916,Sep,1994,ANATAPUR,ANDHRA PRADESH,5.74,290.557,1.2,22.404,10.075,0
24.314,Oct,1994,ANATAPUR,ANDHRA PRADESH,5.5,148.508,1.14,21.326,7.298,0
23.344,Nov,1994,ANATAPUR,ANDHRA PRADESH,5.62,15.37,0.45,17.377,1.113,0
21.082,Dec,1994,ANATAPUR,ANDHRA PRADESH,5.51,0,0.52,15.352,0,0
21.945,Jan,1995,ANATAPUR,ANDHRA PRADESH,5.91,0.087,0.68,14.718,0.08,0
25.443,Feb,1995,ANATAPUR,ANDHRA PRADESH,6.75,0.001,1.14,15.152,0.001,0
28.017,Mar,1995,ANATAPUR,ANDHRA PRADESH,7.62,4.101,-0.38,15.715,1.487,0
30.616,Apr,1995,ANATAPUR,ANDHRA PRADESH,8.03,16.605,-1.49,19.686,1.875,0
29.373,May,1995,ANATAPUR,ANDHRA PRADESH,7.83,71.592,-0.71,21.425,4.933,0
26.503,Jun,1995,ANATAPUR,ANDHRA PRADESH,6.24,27.346,-1.2,22.797,4.167,0
24.7,Jul,1995,ANATAPUR,ANDHRA PRADESH,5.39,115.097,-0.28,22.534,8.177,0
25.245,Aug,1995,ANATAPUR,ANDHRA PRADESH,5.45,79.308,-0.26,22.499,6.716,0
24.619,Sep,1995,ANATAPUR,ANDHRA PRADESH,5.68,146.146,-0.09,21.605,8.406,0
24.428,Oct,1995,ANATAPUR,ANDHRA PRADESH,5.45,319.802,1.32,21.331,7.007,0
22.385,Nov,1995,ANATAPUR,ANDHRA PRADESH,5.47,77.958,1.65,17.097,3.621,0
20.851,Dec,1995,ANATAPUR,ANDHRA PRADESH,5.45,2.14,1.87,15.194,0.676,0
21.526,Jan,1996,ANATAPUR,ANDHRA PRADESH,5.89,0.04,1.72,14.03,0.036,0
23.947,Feb,1996,ANATAPUR,ANDHRA PRADESH,6.81,0,1.84,14.074,0,0
27.856,Mar,1996,ANATAPUR,ANDHRA PRADESH,7.67,0.026,2.25,15.64,0.027,0
29.002,Apr,1996,ANATAPUR,ANDHRA PRADESH,7.93,56.263,0.98,18.857,2.571,0
28.386,May,1996,ANATAPUR,ANDHRA PRADESH,7.8,23.477,-0.99,21.082,3.034,0
27.122,Jun,1996,ANATAPUR,ANDHRA PRADESH,6.49,27.888,-1.51,22.84,3.709,1
25.316,Jul,1996,ANATAPUR,ANDHRA PRADESH,5.5,33.681,-2.2,22.534,7.033,1
24.986,Aug,1996,ANATAPUR,ANDHRA PRADESH,5.46,104.679,-1.25,22.479,7.458,0
25.708,Sep,1996,ANATAPUR,ANDHRA PRADESH,5.79,37.284,-2.02,22.445,3.901,1
25.868,Oct,1996,ANATAPUR,ANDHRA PRADESH,5.75,62.427,-2.78,21.378,3.683,1
24.111,Nov,1996,ANATAPUR,ANDHRA PRADESH,5.38,53.031,-2.1,19.527,3.993,1
23.146,Dec,1996,ANATAPUR,ANDHRA PRADESH,5.52,0.007,-1.94,17.015,0.007,1
22.479,Jan,1997,ANATAPUR,ANDHRA PRADESH,6.04,0,-1.7,15.103,0,1
25.5,Feb,1997,ANATAPUR,ANDHRA PRADESH,6.8,0.246,-2.25,15.366,0.246,1
28.013,Mar,1997,ANATAPUR,ANDHRA PRADESH,7.66,6.828,-1.17,16.361,1.29,0
29.581,Apr,1997,ANATAPUR,ANDHRA PRADESH,7.97,69.614,0.87,19.649,3.408,0
27.503,May,1997,ANATAPUR,ANDHRA PRADESH,7.67,169.652,2.01,20.028,5.856,0
25.712,Jun,1997,ANATAPUR,ANDHRA PRADESH,6.2,80.754,2.3,22.834,3.99,0
25.103,Jul,1997,ANATAPUR,ANDHRA PRADESH,5.41,84.975,2.25,22.534,6.256,0
24.506,Aug,1997,ANATAPUR,ANDHRA PRADESH,5.41,115.723,2.13,22.499,6.922,0
25.911,Sep,1997,ANATAPUR,ANDHRA PRADESH,5.79,86.637,1.22,22.59,5.698,0
24.662,Oct,1997,ANATAPUR,ANDHRA PRADESH,5.58,140.713,0.77,21.321,8.104,0
24.031,Nov,1997,ANATAPUR,ANDHRA PRADESH,5.34,80.129,0.41,19.178,5.052,0
21.861,Dec,1997,ANATAPUR,ANDHRA PRADESH,5.47,0.234,0.19,16.348,0.209,0
23.105,Jan,1998,ANATAPUR,ANDHRA PRADESH,5.92,0.163,0.09,15.114,0.144,0
25.165,Feb,1998,ANATAPUR,ANDHRA PRADESH,6.78,5.71,-0.15,14.486,0.996,0
27.694,Mar,1998,ANATAPUR,ANDHRA PRADESH,7.63,0.28,0.44,15.663,0.273,0
29.549,Apr,1998,ANATAPUR,ANDHRA PRADESH,7.98,68.208,1.28,19.679,3.026,0
28.754,May,1998,ANATAPUR,ANDHRA PRADESH,7.79,52.925,0.09,21.031,4.783,0
25.676,Jun,1998,ANATAPUR,ANDHRA PRADESH,6.2,38.108,-0.2,21.846,4.273,0
24.786,Jul,1998,ANATAPUR,ANDHRA PRADESH,5.37,110.121,0.39,22.534,7.954,0
24.375,Aug,1998,ANATAPUR,ANDHRA PRADESH,5.39,44.517,-0.26,22.198,5.813,0
24.936,Sep,1998,ANATAPUR,ANDHRA PRADESH,5.72,216.012,0.58,22.504,7.994,0
25.171,Oct,1998,ANATAPUR,ANDHRA PRADESH,5.59,82.653,-0.24,21.331,5.578,0
24.138,Nov,1998,ANATAPUR,ANDHRA PRADESH,5.46,66.813,0.17,19.015,4.584,0
22.397,Dec,1998,ANATAPUR,ANDHRA PRADESH,5.35,28.998,0.52,16.348,2.705,0
23.253,Jan,1999,ANATAPUR,ANDHRA PRADESH,5.88,0,0.23,15.359,0,0
25.626,Feb,1999,ANATAPUR,ANDHRA PRADESH,6.75,14.591,0.75,15.101,1,0
28.118,Mar,1999,ANATAPUR,ANDHRA PRADESH,7.69,1.295,0,15.634,0.474,0
30.347,Apr,1999,ANATAPUR,ANDHRA PRADESH,8.11,9.189,0.71,19.686,1.871,0
28.826,May,1999,ANATAPUR,ANDHRA PRADESH,7.82,91.475,0.44,20.956,4.455,0
27.153,Jun,1999,ANATAPUR,ANDHRA PRADESH,6.38,64.118,0.09,23.52,4.422,0
25.257,Jul,1999,ANATAPUR,ANDHRA PRADESH,5.47,66.484,-0.07,22.904,5.289,0
25.155,Aug,1999,ANATAPUR,ANDHRA PRADESH,5.5,52.426,-0.66,22.589,7.313,0
24.741,Sep,1999,ANATAPUR,ANDHRA PRADESH,5.7,195.454,0.12,22.442,9.075,0
25.163,Oct,1999,ANATAPUR,ANDHRA PRADESH,5.62,93.465,-0.09,21.331,5.389,0
23.377,Nov,1999,ANATAPUR,ANDHRA PRADESH,5.3,122.022,0.45,19.055,5.492,0
22.756,Dec,1999,ANATAPUR,ANDHRA PRADESH,5.44,0.262,0.37,16.792,0.257,0
22.963,Jan,2000,ANATAPUR,ANDHRA PRADESH,6.01,0,0.45,15.425,0,0
25.895,Feb,2000,ANATAPUR,ANDHRA PRADESH,6.87,0,0.77,15.841,0,0
28.107,Mar,2000,ANATAPUR,ANDHRA PRADESH,7.7,1.6,0.32,15.725,0.801,0
29.664,Apr,2000,ANATAPUR,ANDHRA PRADESH,7.92,26.152,1.21,19.342,2.464,0
30.207,May,2000,ANATAPUR,ANDHRA PRADESH,7.89,67.235,-0.64,21.757,3.584,0
26.136,Jun,2000,ANATAPUR,ANDHRA PRADESH,6.23,34.932,-0.96,22.714,4.216,0
25.287,Jul,2000,ANATAPUR,ANDHRA PRADESH,5.44,36.759,-1.61,22.535,5.788,1
24.372,Aug,2000,ANATAPUR,ANDHRA PRADESH,5.42,72.389,-1.36,22.499,6.323,0
26.026,Sep,2000,ANATAPUR,ANDHRA PRADESH,5.75,114.484,-1.18,22.399,8.462,0
26.153,Oct,2000,ANATAPUR,ANDHRA PRADESH,5.8,75.243,-1.53,22.295,5.248,1
23.998,Nov,2000,ANATAPUR,ANDHRA PRADESH,5.54,42.703,-1.47,19.07,4.03,0
23.003,Dec,2000,ANATAPUR,ANDHRA PRADESH,5.49,3.304,-1.33,16.348,0.913,0
23.221,Jan,2001,ANATAPUR,ANDHRA PRADESH,6,0.576,-1.08,14.87,0.229,0
25.635,Feb,2001,ANATAPUR,ANDHRA PRADESH,6.84,0,-1.04,15.159,0,0
27.838,Mar,2001,ANATAPUR,ANDHRA PRADESH,7.64,17.747,-0.85,15.715,1.547,0
30.095,Apr,2001,ANATAPUR,ANDHRA PRADESH,7.98,44.258,0.48,19.643,2.521,0
29.093,May,2001,ANATAPUR,ANDHRA PRADESH,7.81,45.242,-0.26,21.057,4.521,0
26.393,Jun,2001,ANATAPUR,ANDHRA PRADESH,6.26,18.217,-1.05,22.825,3.067,0
25.924,Jul,2001,ANATAPUR,ANDHRA PRADESH,5.51,69.692,-1.02,22.534,5.504,0
24.302,Aug,2001,ANATAPUR,ANDHRA PRADESH,5.46,76.893,-0.85,22.499,7.545,0
24.513,Sep,2001,ANATAPUR,ANDHRA PRADESH,5.7,244.789,0.31,22.421,9.083,0
24.814,Oct,2001,ANATAPUR,ANDHRA PRADESH,5.57,133.89,0.11,21.331,7.09,0
23.462,Nov,2001,ANATAPUR,ANDHRA PRADESH,5.49,61.912,0.53,18.234,3.595,0
21.649,Dec,2001,ANATAPUR,ANDHRA PRADESH,5.4,6.474,0.86,16.348,1.005,0
22.97,Jan,2002,ANATAPUR,ANDHRA PRADESH,5.93,0,0.95,15.049,0,0
26.206,Feb,2002,ANATAPUR,ANDHRA PRADESH,6.84,0,1.08,15.843,0,0
28.664,Mar,2002,ANATAPUR,ANDHRA PRADESH,7.7,1.154,0.13,15.715,0.827,0
29.961,Apr,2002,ANATAPUR,ANDHRA PRADESH,8.01,10.306,-0.14,19.649,2.053,0
29.288,May,2002,ANATAPUR,ANDHRA PRADESH,7.81,37.549,-1.82,21.002,3.018,1
26.936,Jun,2002,ANATAPUR,ANDHRA PRADESH,6.33,72.725,-1.15,22.785,4.556,0
25.707,Jul,2002,ANATAPUR,ANDHRA PRADESH,5.46,56.575,-1.36,22.534,5.742,0
25.742,Aug,2002,ANATAPUR,ANDHRA PRADESH,5.49,21.003,-2.04,22.499,4.703,1
25.82,Sep,2002,ANATAPUR,ANDHRA PRADESH,5.77,107.553,-1.73,22.45,7.608,1
26.116,Oct,2002,ANATAPUR,ANDHRA PRADESH,5.65,79.099,-1.81,22.056,6.122,1
23.799,Nov,2002,ANATAPUR,ANDHRA PRADESH,5.5,141.997,-0.49,18.38,3.3,0
22.2,Dec,2002,ANATAPUR,ANDHRA PRADESH,5.48,0.295,-0.71,16.357,0.236,0
22.582,Jan,2003,ANATAPUR,ANDHRA PRADESH,5.93,0,-0.63,15.054,0,0
26.179,Feb,2003,ANATAPUR,ANDHRA PRADESH,6.79,0,0,16.271,0,0
29.024,Mar,2003,ANATAPUR,ANDHRA PRADESH,7.7,0.699,0.38,16.715,0.253,0
30.733,Apr,2003,ANATAPUR,ANDHRA PRADESH,8.02,16.89,1.36,20.561,1.02,0
30.109,May,2003,ANATAPUR,ANDHRA PRADESH,7.86,86.193,-0.42,21.011,4.865,0
27.367,Jun,2003,ANATAPUR,ANDHRA PRADESH,6.37,96.896,0.45,24.375,5.287,0
26.379,Jul,2003,ANATAPUR,ANDHRA PRADESH,5.53,67.928,0.28,23.678,5.669,0
25.248,Aug,2003,ANATAPUR,ANDHRA PRADESH,5.5,150.977,1.02,22.499,8.468,0
24.961,Sep,2003,ANATAPUR,ANDHRA PRADESH,5.74,220.753,1.47,22.445,7.489,0
24.987,Oct,2003,ANATAPUR,ANDHRA PRADESH,5.59,85.994,0.98,21.331,5.582,0
23.143,Nov,2003,ANATAPUR,ANDHRA PRADESH,5.47,8.008,0.72,17.48,1.144,0
21.992,Dec,2003,ANATAPUR,ANDHRA PRADESH,5.41,17.6,0.53,16.348,2.181,0
23.748,Jan,2004,ANATAPUR,ANDHRA PRADESH,6.04,0.417,0.62,15.406,0.355,0
24.585,Feb,2004,ANATAPUR,ANDHRA PRADESH,6.79,5.191,0.09,15.536,0.496,0
27.425,Mar,2004,ANATAPUR,ANDHRA PRADESH,7.62,17.331,-0.94,16.312,1.993,0
29.413,Apr,2004,ANATAPUR,ANDHRA PRADESH,7.9,40.384,0.07,19.675,2.648,0
30.814,May,2004,ANATAPUR,ANDHRA PRADESH,7.87,20.631,-0.48,21.63,1.65,0
26.819,Jun,2004,ANATAPUR,ANDHRA PRADESH,6.37,31.459,-1.31,22.834,2.703,0
24.96,Jul,2004,ANATAPUR,ANDHRA PRADESH,5.42,127.939,-0.14,22.534,7.729,0
25.489,Aug,2004,ANATAPUR,ANDHRA PRADESH,5.46,17.887,-1.1,22.499,4.032,0
25.732,Sep,2004,ANATAPUR,ANDHRA PRADESH,5.79,79.89,-1.58,22.398,8.383,1
25.045,Oct,2004,ANATAPUR,ANDHRA PRADESH,5.61,67.252,-2.13,21.331,6.166,1
23.572,Nov,2004,ANATAPUR,ANDHRA PRADESH,5.48,13.05,-1.89,18.43,1.802,1
23.235,Dec,2004,ANATAPUR,ANDHRA PRADESH,5.5,10.134,-1.65,17.17,1.169,1
23.703,Jan,2005,ANATAPUR,ANDHRA PRADESH,6.03,0.39,-2.69,15.342,0.299,1
26.069,Feb,2005,ANATAPUR,ANDHRA PRADESH,6.85,0,-1.96,15.921,0,1
28.599,Mar,2005,ANATAPUR,ANDHRA PRADESH,7.69,8.609,-1.65,16.101,1.301,1
30.565,Apr,2005,ANATAPUR,ANDHRA PRADESH,8,9.54,-1.27,19.665,1.97,0
30.186,May,2005,ANATAPUR,ANDHRA PRADESH,7.89,39.025,-1.41,21.086,3.008,0
26.273,Jun,2005,ANATAPUR,ANDHRA PRADESH,6.32,55.643,-1.36,22.84,4.499,0
25.527,Jul,2005,ANATAPUR,ANDHRA PRADESH,5.45,58.758,-1.5,22.534,6.541,1
25.363,Aug,2005,ANATAPUR,ANDHRA PRADESH,5.47,40.234,-1.82,22.499,5.355,1
26.453,Sep,2005,ANATAPUR,ANDHRA PRADESH,5.84,74.008,-2.1,22.554,6.686,1
24.748,Oct,2005,ANATAPUR,ANDHRA PRADESH,5.61,91.469,-1.97,21.331,5.003,1
23.349,Nov,2005,ANATAPUR,ANDHRA PRADESH,5.46,45.385,-1.58,18.486,2.926,1
23.257,Dec,2005,ANATAPUR,ANDHRA PRADESH,5.51,5.306,-1.66,16.638,1.079,1
22.157,Jan,2006,ANATAPUR,ANDHRA PRADESH,5.99,2.7,-1.68,15.069,0.734,1
25.159,Feb,2006,ANATAPUR,ANDHRA PRADESH,6.79,4.758,-1.2,15.212,0.995,0
28.77,Mar,2006,ANATAPUR,ANDHRA PRADESH,7.67,0,-0.68,15.746,0,0
31.106,Apr,2006,ANATAPUR,ANDHRA PRADESH,8.03,32.644,0.11,20.435,2.224,0
30.306,May,2006,ANATAPUR,ANDHRA PRADESH,7.88,34.875,-1.03,21.367,2.76,0
26.92,Jun,2006,ANATAPUR,ANDHRA PRADESH,6.36,82.071,-0.37,22.84,4.651,0
26.118,Jul,2006,ANATAPUR,ANDHRA PRADESH,5.5,45.182,-0.93,22.641,4.971,0
25.463,Aug,2006,ANATAPUR,ANDHRA PRADESH,5.49,80.358,-0.8,22.499,6.632,0
26.141,Sep,2006,ANATAPUR,ANDHRA PRADESH,5.79,212.298,0.2,23.711,8.512,0
25.713,Oct,2006,ANATAPUR,ANDHRA PRADESH,5.62,78.514,-0.33,22.341,4.851,0
24.234,Nov,2006,ANATAPUR,ANDHRA PRADESH,5.5,73.511,0.28,19.093,3.736,0
23.391,Dec,2006,ANATAPUR,ANDHRA PRADESH,5.5,18.186,0.19,17.271,1.798,0
23.527,Jan,2007,ANATAPUR,ANDHRA PRADESH,6.07,0.294,0.45,15.399,0.274,0
24.642,Feb,2007,ANATAPUR,ANDHRA PRADESH,6.81,0.012,0.52,15.213,0.012,0
27.786,Mar,2007,ANATAPUR,ANDHRA PRADESH,7.62,11.752,-0.17,15.706,1.516,0
30.545,Apr,2007,ANATAPUR,ANDHRA PRADESH,8,31.163,0.96,20.138,2.383,0
29.877,May,2007,ANATAPUR,ANDHRA PRADESH,7.83,60.776,-0.02,21.004,4.179,0
27.421,Jun,2007,ANATAPUR,ANDHRA PRADESH,6.37,50.456,-0.42,23.788,4.036,0
26.748,Jul,2007,ANATAPUR,ANDHRA PRADESH,5.53,48.449,-0.87,24.041,5.237,0
25.68,Aug,2007,ANATAPUR,ANDHRA PRADESH,5.48,91.054,-0.54,22.499,6.593,0
26.879,Sep,2007,ANATAPUR,ANDHRA PRADESH,5.85,74.556,-1.13,24.481,5.416,0
25.233,Oct,2007,ANATAPUR,ANDHRA PRADESH,5.64,142.84,-0.9,21.321,6.849,0
24.035,Nov,2007,ANATAPUR,ANDHRA PRADESH,5.49,33.532,-0.84,19.176,2.875,0
22.573,Dec,2007,ANATAPUR,ANDHRA PRADESH,5.49,20.477,-0.67,16.348,2.507,0
22.99,Jan,2008,ANATAPUR,ANDHRA PRADESH,5.97,0,-0.5,15.116,0,0
26.547,Feb,2008,ANATAPUR,ANDHRA PRADESH,6.85,5.184,-0.55,16.261,0.996,0
29.27,Mar,2008,ANATAPUR,ANDHRA PRADESH,7.75,0,0.11,16.444,0,0
29.435,Apr,2008,ANATAPUR,ANDHRA PRADESH,7.96,63.944,0.75,19.645,4.07,0
30.178,May,2008,ANATAPUR,ANDHRA PRADESH,7.81,79.531,0.86,21.387,4.531,0
27.784,Jun,2008,ANATAPUR,ANDHRA PRADESH,6.41,30.646,0.07,23.473,3.62,0
25.085,Jul,2008,ANATAPUR,ANDHRA PRADESH,5.48,145.136,1.11,22.535,9.163,0
24.838,Aug,2008,ANATAPUR,ANDHRA PRADESH,5.46,133.283,1.38,22.499,8.506,0
24.9,Sep,2008,ANATAPUR,ANDHRA PRADESH,5.71,241.516,1.88,22.441,9.881,0
25.684,Oct,2008,ANATAPUR,ANDHRA PRADESH,5.6,25.119,0.61,21.331,3.103,0
23.633,Nov,2008,ANATAPUR,ANDHRA PRADESH,5.5,16.907,0.44,18.283,2.051,0
22.275,Dec,2008,ANATAPUR,ANDHRA PRADESH,5.46,19.389,0.76,16.348,1.756,0
22.742,Jan,2009,ANATAPUR,ANDHRA PRADESH,5.99,0.007,0.21,15.123,0.007,0
24.818,Feb,2009,ANATAPUR,ANDHRA PRADESH,6.81,0,-0.26,15.074,0,0
27.086,Mar,2009,ANATAPUR,ANDHRA PRADESH,7.59,7.822,-2.41,15.148,1.672,1
29.927,Apr,2009,ANATAPUR,ANDHRA PRADESH,7.95,11.56,-0.8,19.686,1.861,0
30.215,May,2009,ANATAPUR,ANDHRA PRADESH,7.86,39.555,-1.09,21.155,3.108,0
26.791,Jun,2009,ANATAPUR,ANDHRA PRADESH,6.37,70.253,-0.97,22.834,4.723,0
24.98,Jul,2009,ANATAPUR,ANDHRA PRADESH,5.42,149.355,0.44,22.535,9.021,0
25.264,Aug,2009,ANATAPUR,ANDHRA PRADESH,5.45,30.803,-0.32,22.693,4.373,0
25.284,Sep,2009,ANATAPUR,ANDHRA PRADESH,5.74,153.504,-0.1,22.42,7.877,0
25.985,Oct,2009,ANATAPUR,ANDHRA PRADESH,5.63,163.337,0.25,22.068,6.446,0
23.969,Nov,2009,ANATAPUR,ANDHRA PRADESH,5.5,8.119,0.3,18.432,1.463,0
22.637,Dec,2009,ANATAPUR,ANDHRA PRADESH,5.49,3.716,0.19,16.348,1.232,0
23.234,Jan,2010,ANATAPUR,ANDHRA PRADESH,6,0.171,-0.53,15.378,0.17,0
25.497,Feb,2010,ANATAPUR,ANDHRA PRADESH,6.82,0.087,0,15.287,0.086,0
28.417,Mar,2010,ANATAPUR,ANDHRA PRADESH,7.66,4.621,-0.2,15.778,1.536,0
30.719,Apr,2010,ANATAPUR,ANDHRA PRADESH,8.09,18.278,-1.54,19.686,1.724,1
27.533,May,2010,ANATAPUR,ANDHRA PRADESH,7.73,188.382,1.58,19.212,7.797,0
25.942,Jun,2010,ANATAPUR,ANDHRA PRADESH,6.23,47.417,1.38,22.2,3.858,0
25.284,Jul,2010,ANATAPUR,ANDHRA PRADESH,5.42,35.823,0.68,22.539,4.757,0
24.966,Aug,2010,ANATAPUR,ANDHRA PRADESH,5.44,83.135,0.54,22.499,6.197,0
26.293,Sep,2010,ANATAPUR,ANDHRA PRADESH,5.81,71.909,-0.2,22.933,5.664,0
24.805,Oct,2010,ANATAPUR,ANDHRA PRADESH,5.62,141.507,-0.05,21.331,6.768,0
23.766,Nov,2010,ANATAPUR,ANDHRA PRADESH,5.49,39.751,-1.04,19.042,3.257,0
22.387,Dec,2010,ANATAPUR,ANDHRA PRADESH,5.44,1.636,-1.03,16.348,1.049,0
23.74,Jan,2011,ANATAPUR,ANDHRA PRADESH,6.02,0.057,-0.75,16.231,0.059,0
25.637,Feb,2011,ANATAPUR,ANDHRA PRADESH,6.83,0.007,-0.81,15.241,0.007,0
29.261,Mar,2011,ANATAPUR,ANDHRA PRADESH,7.71,0,-0.16,16.634,0,0
30.011,Apr,2011,ANATAPUR,ANDHRA PRADESH,7.98,37.639,-0.16,19.686,2.493,0
30.368,May,2011,ANATAPUR,ANDHRA PRADESH,7.87,96.796,0.26,21.448,4.572,0
26.528,Jun,2011,ANATAPUR,ANDHRA PRADESH,6.38,116.598,1.26,22.645,6.204,0
25.038,Jul,2011,ANATAPUR,ANDHRA PRADESH,5.42,57.386,0.89,22.545,6.098,0
25.224,Aug,2011,ANATAPUR,ANDHRA PRADESH,5.45,85.942,0.74,22.499,6.727,0
26.272,Sep,2011,ANATAPUR,ANDHRA PRADESH,5.8,110.071,0.35,23.279,7.243,0
25.594,Oct,2011,ANATAPUR,ANDHRA PRADESH,5.68,182.089,0.56,21.331,7.187,0
22.993,Nov,2011,ANATAPUR,ANDHRA PRADESH,5.48,29.541,0.35,18.277,2.746,0
22.09,Dec,2011,ANATAPUR,ANDHRA PRADESH,5.47,0,-0.18,16.348,0,0
21.933,Jan,2012,ANATAPUR,ANDHRA PRADESH,5.91,0.037,-0.05,14.695,0.037,0
25.592,Feb,2012,ANATAPUR,ANDHRA PRADESH,6.79,0,-0.07,14.575,0,0
28.462,Mar,2012,ANATAPUR,ANDHRA PRADESH,7.67,0,0.24,15.715,0,0
30.502,Apr,2012,ANATAPUR,ANDHRA PRADESH,8.02,10.272,-1.34,19.686,1.574,0
29.601,May,2012,ANATAPUR,ANDHRA PRADESH,7.82,74.621,-0.9,21.091,4.846,0
27.294,Jun,2012,ANATAPUR,ANDHRA PRADESH,6.34,93.266,0.05,23.076,4.547,0
26.126,Jul,2012,ANATAPUR,ANDHRA PRADESH,5.52,89.227,0.26,23,7.039,0
25.023,Aug,2012,ANATAPUR,ANDHRA PRADESH,5.46,92.005,0.32,22.499,7.056,0
26.135,Sep,2012,ANATAPUR,ANDHRA PRADESH,5.78,112.125,0.05,22.494,7.462,0
25.563,Oct,2012,ANATAPUR,ANDHRA PRADESH,5.64,114.898,0.01,21.331,6.205,0
24.071,Nov,2012,ANATAPUR,ANDHRA PRADESH,5.54,45.597,0.08,18.421,3.726,0
21.549,Dec,2012,ANATAPUR,ANDHRA PRADESH,5.44,0.269,-0.27,16.348,0.195,0
22.961,Jan,2013,ANATAPUR,ANDHRA PRADESH,6,0,-0.47,15.098,0,0
24.413,Feb,2013,ANATAPUR,ANDHRA PRADESH,6.76,0,-0.6,15.209,0,0
28.302,Mar,2013,ANATAPUR,ANDHRA PRADESH,7.63,8.609,-0.36,15.701,1.349,0
30.661,Apr,2013,ANATAPUR,ANDHRA PRADESH,8,27.848,-0.08,19.639,1.937,0
30.257,May,2013,ANATAPUR,ANDHRA PRADESH,7.86,60.953,-0.58,21.106,4.209,0
27.636,Jun,2013,ANATAPUR,ANDHRA PRADESH,6.38,73.998,-0.08,23.41,4.641,0
26.17,Jul,2013,ANATAPUR,ANDHRA PRADESH,5.51,72.192,-0.13,22.534,6.807,0
25.431,Aug,2013,ANATAPUR,ANDHRA PRADESH,5.5,85.835,-0.06,22.499,6.813,0
25.351,Sep,2013,ANATAPUR,ANDHRA PRADESH,5.77,132.107,-0.12,22.404,6.646,0
24.894,Oct,2013,ANATAPUR,ANDHRA PRADESH,5.6,182.427,0.25,21.33,7.661,0
23.593,Nov,2013,ANATAPUR,ANDHRA PRADESH,5.5,14.523,0.19,18.754,2.524,0
21.337,Dec,2013,ANATAPUR,ANDHRA PRADESH,5.4,26.912,0.24,15.903,2.566,0
23.007,Jan,2014,ANATAPUR,ANDHRA PRADESH,5.97,0.759,0.27,15.054,0.461,0
25.564,Feb,2014,ANATAPUR,ANDHRA PRADESH,6.82,1.331,0.29,15.195,0.781,0
28.772,Mar,2014,ANATAPUR,ANDHRA PRADESH,7.7,2.523,0.46,15.939,1.273,0
29.615,Apr,2014,ANATAPUR,ANDHRA PRADESH,7.95,29.156,-0.26,18.925,2.681,0
30.432,May,2014,ANATAPUR,ANDHRA PRADESH,7.85,41.106,-0.48,21.627,3.369,0
27.195,Jun,2014,ANATAPUR,ANDHRA PRADESH,6.4,41.339,-1.29,22.871,3.842,0
25.128,Jul,2014,ANATAPUR,ANDHRA PRADESH,5.45,73.752,-1.14,22.534,7.414,0
25.493,Aug,2014,ANATAPUR,ANDHRA PRADESH,5.45,65.062,-1.14,22.499,6.293,0
26.684,Sep,2014,ANATAPUR,ANDHRA PRADESH,5.85,52.916,-1.76,23.654,4.752,1
24.714,Oct,2014,ANATAPUR,ANDHRA PRADESH,5.65,228.128,-0.59,21.321,9.014,0
22.648,Nov,2014,ANATAPUR,ANDHRA PRADESH,5.47,41.452,-0.29,18.336,2.972,0
21.311,Dec,2014,ANATAPUR,ANDHRA PRADESH,5.37,2.002,-0.19,16.348,1.056,0
22.599,Jan,2015,ANATAPUR,ANDHRA PRADESH,5.91,2.938,-0.2,14.643,0.794,0
25.891,Feb,2015,ANATAPUR,ANDHRA PRADESH,6.83,0,-0.01,15.195,0,0
28.502,Mar,2015,ANATAPUR,ANDHRA PRADESH,7.67,9.6,1.11,15.714,1.708,0
30.88,Apr,2015,ANATAPUR,ANDHRA PRADESH,8.07,18.458,-0.27,19.665,1.854,0
28.862,May,2015,ANATAPUR,ANDHRA PRADESH,7.76,116.136,0.51,20.546,5.675,0
28.576,Jun,2015,ANATAPUR,ANDHRA PRADESH,6.42,61.954,0.6,24.467,3.954,0
25.817,Jul,2015,ANATAPUR,ANDHRA PRADESH,5.53,80.11,0.55,22.535,7.127,0
25.563,Aug,2015,ANATAPUR,ANDHRA PRADESH,5.49,122.375,0.9,23.941,7.749,0
25.683,Sep,2015,ANATAPUR,ANDHRA PRADESH,5.78,154.098,0.78,22.426,8.259,0
25.209,Oct,2015,ANATAPUR,ANDHRA PRADESH,5.59,246.497,1.46,21.331,8.683,0
